ID,BSSID,SSID,RSSI,cellID,type,scanID
5782,fc:ec:da:1a:0a:e9,innovate,-64,5,training,512
5783,60:33:4b:e4:c5:69,Netwerk van Joost,-44,5,training,512
5784,84:9c:a6:90:1f:88,Nitro,-72,5,training,512
5785,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-78,5,training,512
5786,fe:ec:da:1a:0a:e9,,-64,5,training,512
5787,6a:02:98:05:a1:fd,Ziggo,-91,5,training,512
5788,48:d3:43:6c:63:b9,Ziggo9056710,-92,5,training,512
5789,ac:22:05:23:8a:eb,SRK,-88,5,training,512
5790,68:02:b8:05:c5:14,Partytime,-91,5,training,512
5791,6a:02:98:05:c5:14,Ziggo,-91,5,training,512
5792,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-41,5,training,513
5793,b2:c2:87:e4:22:98,Ziggo,-41,5,training,513
5794,fc:ec:da:1a:0a:e9,innovate,-61,5,training,513
5795,60:33:4b:e4:c5:69,Netwerk van Joost,-44,5,training,513
5796,84:9c:a6:90:1f:88,Nitro,-72,5,training,513
5797,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-83,5,training,513
5798,fe:ec:da:1a:0a:e9,,-64,5,training,513
5799,48:d3:43:6c:63:b9,Ziggo9056710,-92,5,training,513
5800,ac:22:05:23:8a:eb,SRK,-88,5,training,513
5801,68:02:b8:05:c5:14,Partytime,-91,5,training,513
5802,6a:02:98:05:c5:14,Ziggo,-91,5,training,513
5803,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-38,5,training,514
5804,b2:c2:87:e4:22:98,Ziggo,-38,5,training,514
5805,fc:ec:da:1a:0a:e9,innovate,-63,5,training,514
5806,60:33:4b:e4:c5:69,Netwerk van Joost,-45,5,training,514
5807,84:9c:a6:90:1f:88,Nitro,-76,5,training,514
5808,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-83,5,training,514
5809,fe:ec:da:1a:0a:e9,,-64,5,training,514
5810,48:d3:43:6c:63:b9,Ziggo9056710,-92,5,training,514
5811,ac:22:05:23:8a:eb,SRK,-87,5,training,514
5812,68:02:b8:05:c5:14,Partytime,-91,5,training,514
5813,6a:02:98:05:c5:14,Ziggo,-91,5,training,514
5814,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-39,5,training,515
5815,b2:c2:87:e4:22:98,Ziggo,-39,5,training,515
5816,fc:ec:da:1a:0a:e9,innovate,-65,5,training,515
5817,60:33:4b:e4:c5:69,Netwerk van Joost,-45,5,training,515
5818,84:9c:a6:90:1f:88,Nitro,-80,5,training,515
5819,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-83,5,training,515
5820,fe:ec:da:1a:0a:e9,,-64,5,training,515
5821,ac:22:05:23:8a:eb,SRK,-87,5,training,515
5822,68:02:b8:05:a1:fd,Ziggo4211383,-94,5,training,515
5823,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-38,5,training,516
5824,b2:c2:87:e4:22:98,Ziggo,-39,5,training,516
5825,fc:ec:da:1a:0a:e9,innovate,-65,5,training,516
5826,60:33:4b:e4:c5:69,Netwerk van Joost,-45,5,training,516
5827,84:9c:a6:90:1f:88,Nitro,-79,5,training,516
5828,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-83,5,training,516
5829,fe:ec:da:1a:0a:e9,,-66,5,training,516
5830,ac:22:05:23:8a:eb,SRK,-87,5,training,516
5831,68:02:b8:05:a1:fd,Ziggo4211383,-94,5,training,516
5832,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-37,5,training,517
5833,b2:c2:87:e4:22:98,Ziggo,-37,5,training,517
5834,fc:ec:da:1a:0a:e9,innovate,-63,5,training,517
5835,60:33:4b:e4:c5:69,Netwerk van Joost,-45,5,training,517
5836,84:9c:a6:90:1f:88,Nitro,-65,5,training,517
5837,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-83,5,training,517
5838,fe:ec:da:1a:0a:e9,,-63,5,training,517
5839,ac:22:05:23:8a:eb,SRK,-87,5,training,517
5840,68:02:b8:05:a1:fd,Ziggo4211383,-94,5,training,517
5841,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-41,5,training,518
5842,b2:c2:87:e4:22:98,Ziggo,-41,5,training,518
5843,fc:ec:da:1a:0a:e9,innovate,-63,5,training,518
5844,60:33:4b:e4:c5:69,Netwerk van Joost,-49,5,training,518
5845,84:9c:a6:90:1f:88,Nitro,-73,5,training,518
5846,fe:ec:da:1a:0a:e9,,-63,5,training,518
5847,ac:22:05:23:8a:eb,SRK,-87,5,training,518
5848,68:02:b8:05:a1:fd,Ziggo4211383,-94,5,training,518
5849,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-40,5,training,519
5850,b2:c2:87:e4:22:98,Ziggo,-40,5,training,519
5851,fc:ec:da:1a:0a:e9,innovate,-65,5,training,519
5852,60:33:4b:e4:c5:69,Netwerk van Joost,-50,5,training,519
5853,84:9c:a6:90:1f:88,Nitro,-63,5,training,519
5854,fe:ec:da:1a:0a:e9,,-65,5,training,519
5855,c8:0e:14:4a:ec:06,Casa del Vino,-84,5,training,519
5856,ac:22:05:5e:93:5b,ZiggoD6C2F9A,-92,5,training,519
5857,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-35,1,training,520
5858,b2:c2:87:e4:22:98,Ziggo,-35,1,training,520
5859,fc:ec:da:1a:0a:e9,innovate,-62,1,training,520
5860,60:33:4b:e4:c5:69,Netwerk van Joost,-45,1,training,520
5861,84:9c:a6:90:1f:88,Nitro,-73,1,training,520
5862,fe:ec:da:1a:0a:e9,,-62,1,training,520
5863,c8:0e:14:4a:ec:06,Casa del Vino,-86,1,training,520
5864,ac:22:05:5e:93:5b,ZiggoD6C2F9A,-92,1,training,520
5865,ac:22:05:23:8a:eb,SRK,-90,1,training,520
5866,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-61,1,training,521
5867,b2:c2:87:e4:22:98,Ziggo,-61,1,training,521
5868,fc:ec:da:1a:0a:e9,innovate,-71,1,training,521
5869,60:33:4b:e4:c5:69,Netwerk van Joost,-69,1,training,521
5870,84:9c:a6:90:1f:88,Nitro,-70,1,training,521
5871,fe:ec:da:1a:0a:e9,,-71,1,training,521
5872,c8:0e:14:4a:ec:06,Casa del Vino,-86,1,training,521
5873,ac:22:05:5e:93:5b,ZiggoD6C2F9A,-92,1,training,521
5874,ac:22:05:23:8a:eb,SRK,-90,1,training,521
5875,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-76,1,training,521
5876,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-65,1,training,522
5877,b2:c2:87:e4:22:98,Ziggo,-65,1,training,522
5878,fc:ec:da:1a:0a:e9,innovate,-70,1,training,522
5879,60:33:4b:e4:c5:69,Netwerk van Joost,-69,1,training,522
5880,84:9c:a6:90:1f:88,Nitro,-73,1,training,522
5881,fe:ec:da:1a:0a:e9,,-71,1,training,522
5882,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-76,1,training,522
5883,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-66,1,training,523
5884,b2:c2:87:e4:22:98,Ziggo,-67,1,training,523
5885,fc:ec:da:1a:0a:e9,innovate,-72,1,training,523
5886,60:33:4b:e4:c5:69,Netwerk van Joost,-68,1,training,523
5887,84:9c:a6:90:1f:88,Nitro,-76,1,training,523
5888,fe:ec:da:1a:0a:e9,,-71,1,training,523
5889,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-76,1,training,523
5890,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-59,1,training,524
5891,b2:c2:87:e4:22:98,Ziggo,-59,1,training,524
5892,fc:ec:da:1a:0a:e9,innovate,-72,1,training,524
5893,60:33:4b:e4:c5:69,Netwerk van Joost,-69,1,training,524
5894,84:9c:a6:90:1f:88,Nitro,-74,1,training,524
5895,fe:ec:da:1a:0a:e9,,-71,1,training,524
5896,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-76,1,training,524
5897,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-67,1,training,525
5898,b2:c2:87:e4:22:98,Ziggo,-67,1,training,525
5899,fc:ec:da:1a:0a:e9,innovate,-68,1,training,525
5900,60:33:4b:e4:c5:69,Netwerk van Joost,-67,1,training,525
5901,84:9c:a6:90:1f:88,Nitro,-74,1,training,525
5902,fe:ec:da:1a:0a:e9,,-71,1,training,525
5903,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-76,1,training,525
5904,26:a4:3c:ed:e9:d6,verborgen,-93,1,training,525
5905,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-63,1,training,526
5906,b2:c2:87:e4:22:98,Ziggo,-63,1,training,526
5907,fc:ec:da:1a:0a:e9,innovate,-69,1,training,526
5908,60:33:4b:e4:c5:69,Netwerk van Joost,-67,1,training,526
5909,84:9c:a6:90:1f:88,Nitro,-73,1,training,526
5910,fe:ec:da:1a:0a:e9,,-70,1,training,526
5911,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-78,1,training,526
5912,26:a4:3c:ed:e9:d6,verborgen,-93,1,training,526
5913,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-67,1,training,527
5914,b2:c2:87:e4:22:98,Ziggo,-57,1,training,527
5915,fc:ec:da:1a:0a:e9,innovate,-70,1,training,527
5916,60:33:4b:e4:c5:69,Netwerk van Joost,-67,1,training,527
5917,84:9c:a6:90:1f:88,Nitro,-75,1,training,527
5918,fe:ec:da:1a:0a:e9,,-70,1,training,527
5919,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-78,1,training,527
5920,26:a4:3c:ed:e9:d6,verborgen,-93,1,training,527
5921,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-64,1,training,528
5922,b2:c2:87:e4:22:98,Ziggo,-62,1,training,528
5923,fc:ec:da:1a:0a:e9,innovate,-69,1,training,528
5924,60:33:4b:e4:c5:69,Netwerk van Joost,-74,1,training,528
5925,84:9c:a6:90:1f:88,Nitro,-73,1,training,528
5926,fe:ec:da:1a:0a:e9,,-69,1,training,528
5927,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-78,1,training,528
5928,26:a4:3c:ed:e9:d6,verborgen,-93,1,training,528
5929,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-60,1,training,529
5930,b2:c2:87:e4:22:98,Ziggo,-59,1,training,529
5931,fc:ec:da:1a:0a:e9,innovate,-72,1,training,529
5932,60:33:4b:e4:c5:69,Netwerk van Joost,-71,1,training,529
5933,84:9c:a6:90:1f:88,Nitro,-70,1,training,529
5934,fe:ec:da:1a:0a:e9,,-69,1,training,529
5935,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-79,1,training,529
5936,26:a4:3c:ed:e9:d6,verborgen,-93,1,training,529
5937,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-56,1,training,530
5938,b2:c2:87:e4:22:98,Ziggo,-55,1,training,530
5939,fc:ec:da:1a:0a:e9,innovate,-70,1,training,530
5940,60:33:4b:e4:c5:69,Netwerk van Joost,-67,1,training,530
5941,84:9c:a6:90:1f:88,Nitro,-70,1,training,530
5942,fe:ec:da:1a:0a:e9,,-69,1,training,530
5943,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-79,1,training,530
5944,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-56,1,training,531
5945,b2:c2:87:e4:22:98,Ziggo,-55,1,training,531
5946,fc:ec:da:1a:0a:e9,innovate,-68,1,training,531
5947,60:33:4b:e4:c5:69,Netwerk van Joost,-64,1,training,531
5948,84:9c:a6:90:1f:88,Nitro,-74,1,training,531
5949,fe:ec:da:1a:0a:e9,,-69,1,training,531
5950,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-80,1,training,531
5951,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-53,1,training,532
5952,b2:c2:87:e4:22:98,Ziggo,-53,1,training,532
5953,fc:ec:da:1a:0a:e9,innovate,-67,1,training,532
5954,60:33:4b:e4:c5:69,Netwerk van Joost,-64,1,training,532
5955,84:9c:a6:90:1f:88,Nitro,-76,1,training,532
5956,fe:ec:da:1a:0a:e9,,-67,1,training,532
5957,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-80,1,training,532
5958,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-53,1,training,533
5959,b2:c2:87:e4:22:98,Ziggo,-53,1,training,533
5960,fc:ec:da:1a:0a:e9,innovate,-69,1,training,533
5961,60:33:4b:e4:c5:69,Netwerk van Joost,-61,1,training,533
5962,84:9c:a6:90:1f:88,Nitro,-70,1,training,533
5963,fe:ec:da:1a:0a:e9,,-69,1,training,533
5964,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-80,1,training,533
5965,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-56,1,training,534
5966,b2:c2:87:e4:22:98,Ziggo,-56,1,training,534
5967,fc:ec:da:1a:0a:e9,innovate,-69,1,training,534
5968,60:33:4b:e4:c5:69,Netwerk van Joost,-65,1,training,534
5969,84:9c:a6:90:1f:88,Nitro,-66,1,training,534
5970,fe:ec:da:1a:0a:e9,,-68,1,training,534
5971,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-80,1,training,534
5972,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-56,1,training,535
5973,b2:c2:87:e4:22:98,Ziggo,-56,1,training,535
5974,fc:ec:da:1a:0a:e9,innovate,-69,1,training,535
5975,60:33:4b:e4:c5:69,Netwerk van Joost,-57,1,training,535
5976,84:9c:a6:90:1f:88,Nitro,-66,1,training,535
5977,fe:ec:da:1a:0a:e9,,-68,1,training,535
5978,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-80,1,training,535
5979,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-56,1,training,536
5980,b2:c2:87:e4:22:98,Ziggo,-56,1,training,536
5981,fc:ec:da:1a:0a:e9,innovate,-68,1,training,536
5982,60:33:4b:e4:c5:69,Netwerk van Joost,-69,1,training,536
5983,84:9c:a6:90:1f:88,Nitro,-71,1,training,536
5984,fe:ec:da:1a:0a:e9,,-68,1,training,536
5985,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-56,1,training,537
5986,b2:c2:87:e4:22:98,Ziggo,-56,1,training,537
5987,fc:ec:da:1a:0a:e9,innovate,-68,1,training,537
5988,60:33:4b:e4:c5:69,Netwerk van Joost,-68,1,training,537
5989,84:9c:a6:90:1f:88,Nitro,-69,1,training,537
5990,fe:ec:da:1a:0a:e9,,-68,1,training,537
5991,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-59,1,training,538
5992,b2:c2:87:e4:22:98,Ziggo,-58,1,training,538
5993,fc:ec:da:1a:0a:e9,innovate,-68,1,training,538
5994,60:33:4b:e4:c5:69,Netwerk van Joost,-61,1,training,538
5995,84:9c:a6:90:1f:88,Nitro,-73,1,training,538
5996,fe:ec:da:1a:0a:e9,,-68,1,training,538
5997,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-60,1,training,539
5998,b2:c2:87:e4:22:98,Ziggo,-60,1,training,539
5999,fc:ec:da:1a:0a:e9,innovate,-69,1,training,539
6000,60:33:4b:e4:c5:69,Netwerk van Joost,-62,1,training,539
6001,84:9c:a6:90:1f:88,Nitro,-69,1,training,539
6002,fe:ec:da:1a:0a:e9,,-69,1,training,539
6003,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-54,1,training,540
6004,b2:c2:87:e4:22:98,Ziggo,-54,1,training,540
6005,fc:ec:da:1a:0a:e9,innovate,-71,1,training,540
6006,60:33:4b:e4:c5:69,Netwerk van Joost,-63,1,training,540
6007,84:9c:a6:90:1f:88,Nitro,-71,1,training,540
6008,fe:ec:da:1a:0a:e9,,-70,1,training,540
6009,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-59,1,training,541
6010,b2:c2:87:e4:22:98,Ziggo,-59,1,training,541
6011,fc:ec:da:1a:0a:e9,innovate,-69,1,training,541
6012,60:33:4b:e4:c5:69,Netwerk van Joost,-67,1,training,541
6013,84:9c:a6:90:1f:88,Nitro,-75,1,training,541
6014,fe:ec:da:1a:0a:e9,,-69,1,training,541
6015,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-59,1,training,542
6016,b2:c2:87:e4:22:98,Ziggo,-59,1,training,542
6017,fc:ec:da:1a:0a:e9,innovate,-68,1,training,542
6018,60:33:4b:e4:c5:69,Netwerk van Joost,-63,1,training,542
6019,84:9c:a6:90:1f:88,Nitro,-79,1,training,542
6020,fe:ec:da:1a:0a:e9,,-68,1,training,542
6021,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-55,1,training,543
6022,b2:c2:87:e4:22:98,Ziggo,-55,1,training,543
6023,fc:ec:da:1a:0a:e9,innovate,-71,1,training,543
6024,60:33:4b:e4:c5:69,Netwerk van Joost,-63,1,training,543
6025,84:9c:a6:90:1f:88,Nitro,-71,1,training,543
6026,fe:ec:da:1a:0a:e9,,-71,1,training,543
6027,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-59,1,training,544
6028,b2:c2:87:e4:22:98,Ziggo,-59,1,training,544
6029,fc:ec:da:1a:0a:e9,innovate,-69,1,training,544
6030,60:33:4b:e4:c5:69,Netwerk van Joost,-62,1,training,544
6031,84:9c:a6:90:1f:88,Nitro,-73,1,training,544
6032,fe:ec:da:1a:0a:e9,,-69,1,training,544
6033,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-60,1,training,545
6034,b2:c2:87:e4:22:98,Ziggo,-59,1,training,545
6035,fc:ec:da:1a:0a:e9,innovate,-72,1,training,545
6036,60:33:4b:e4:c5:69,Netwerk van Joost,-68,1,training,545
6037,84:9c:a6:90:1f:88,Nitro,-77,1,training,545
6038,fe:ec:da:1a:0a:e9,,-69,1,training,545
6039,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-78,1,training,545
6040,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-60,1,training,546
6041,b2:c2:87:e4:22:98,Ziggo,-60,1,training,546
6042,fc:ec:da:1a:0a:e9,innovate,-71,1,training,546
6043,60:33:4b:e4:c5:69,Netwerk van Joost,-68,1,training,546
6044,84:9c:a6:90:1f:88,Nitro,-72,1,training,546
6045,fe:ec:da:1a:0a:e9,,-70,1,training,546
6046,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-78,1,training,546
6047,68:02:b8:05:c5:14,Partytime,-92,1,training,546
6048,6a:02:98:05:c5:14,Ziggo,-93,1,training,546
6049,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-62,1,training,547
6050,b2:c2:87:e4:22:98,Ziggo,-62,1,training,547
6051,fc:ec:da:1a:0a:e9,innovate,-72,1,training,547
6052,60:33:4b:e4:c5:69,Netwerk van Joost,-65,1,training,547
6053,84:9c:a6:90:1f:88,Nitro,-69,1,training,547
6054,fe:ec:da:1a:0a:e9,,-72,1,training,547
6055,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-78,1,training,547
6056,68:02:b8:05:c5:14,Partytime,-92,1,training,547
6057,6a:02:98:05:c5:14,Ziggo,-93,1,training,547
6058,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-58,1,training,548
6059,b2:c2:87:e4:22:98,Ziggo,-58,1,training,548
6060,fc:ec:da:1a:0a:e9,innovate,-68,1,training,548
6061,60:33:4b:e4:c5:69,Netwerk van Joost,-66,1,training,548
6062,84:9c:a6:90:1f:88,Nitro,-73,1,training,548
6063,fe:ec:da:1a:0a:e9,,-72,1,training,548
6064,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-78,1,training,548
6065,68:02:b8:05:c5:14,Partytime,-92,1,training,548
6066,6a:02:98:05:c5:14,Ziggo,-93,1,training,548
6067,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-55,1,training,549
6068,b2:c2:87:e4:22:98,Ziggo,-54,1,training,549
6069,fc:ec:da:1a:0a:e9,innovate,-72,1,training,549
6070,60:33:4b:e4:c5:69,Netwerk van Joost,-66,1,training,549
6071,84:9c:a6:90:1f:88,Nitro,-71,1,training,549
6072,fe:ec:da:1a:0a:e9,,-72,1,training,549
6073,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-77,1,training,549
6074,68:02:b8:05:c5:14,Partytime,-92,1,training,549
6075,6a:02:98:05:c5:14,Ziggo,-93,1,training,549
6076,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-64,1,training,550
6077,b2:c2:87:e4:22:98,Ziggo,-63,1,training,550
6078,fc:ec:da:1a:0a:e9,innovate,-71,1,training,550
6079,60:33:4b:e4:c5:69,Netwerk van Joost,-66,1,training,550
6080,84:9c:a6:90:1f:88,Nitro,-76,1,training,550
6081,fe:ec:da:1a:0a:e9,,-70,1,training,550
6082,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-77,1,training,550
6083,68:02:b8:05:c5:14,Partytime,-92,1,training,550
6084,6a:02:98:05:c5:14,Ziggo,-93,1,training,550
6085,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-62,1,training,551
6086,b2:c2:87:e4:22:98,Ziggo,-62,1,training,551
6087,fc:ec:da:1a:0a:e9,innovate,-74,1,training,551
6088,60:33:4b:e4:c5:69,Netwerk van Joost,-67,1,training,551
6089,84:9c:a6:90:1f:88,Nitro,-73,1,training,551
6090,fe:ec:da:1a:0a:e9,,-74,1,training,551
6091,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-77,1,training,551
6092,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-62,1,training,552
6093,b2:c2:87:e4:22:98,Ziggo,-60,1,training,552
6094,fc:ec:da:1a:0a:e9,innovate,-73,1,training,552
6095,60:33:4b:e4:c5:69,Netwerk van Joost,-67,1,training,552
6096,84:9c:a6:90:1f:88,Nitro,-71,1,training,552
6097,fe:ec:da:1a:0a:e9,,-74,1,training,552
6098,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-77,1,training,552
6099,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-58,1,training,553
6100,b2:c2:87:e4:22:98,Ziggo,-57,1,training,553
6101,fc:ec:da:1a:0a:e9,innovate,-72,1,training,553
6102,60:33:4b:e4:c5:69,Netwerk van Joost,-68,1,training,553
6103,84:9c:a6:90:1f:88,Nitro,-81,1,training,553
6104,fe:ec:da:1a:0a:e9,,-72,1,training,553
6105,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-77,1,training,553
6106,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-64,1,training,554
6107,b2:c2:87:e4:22:98,Ziggo,-64,1,training,554
6108,fc:ec:da:1a:0a:e9,innovate,-72,1,training,554
6109,60:33:4b:e4:c5:69,Netwerk van Joost,-70,1,training,554
6110,84:9c:a6:90:1f:88,Nitro,-72,1,training,554
6111,fe:ec:da:1a:0a:e9,,-72,1,training,554
6112,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-77,1,training,554
6113,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-54,1,training,555
6114,b2:c2:87:e4:22:98,Ziggo,-54,1,training,555
6115,fc:ec:da:1a:0a:e9,innovate,-69,1,training,555
6116,60:33:4b:e4:c5:69,Netwerk van Joost,-67,1,training,555
6117,84:9c:a6:90:1f:88,Nitro,-78,1,training,555
6118,fe:ec:da:1a:0a:e9,,-72,1,training,555
6119,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-77,1,training,555
6120,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-53,1,training,556
6121,b2:c2:87:e4:22:98,Ziggo,-52,1,training,556
6122,fc:ec:da:1a:0a:e9,innovate,-69,1,training,556
6123,60:33:4b:e4:c5:69,Netwerk van Joost,-65,1,training,556
6124,84:9c:a6:90:1f:88,Nitro,-74,1,training,556
6125,fe:ec:da:1a:0a:e9,,-72,1,training,556
6126,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-82,1,training,556
6127,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-53,1,training,557
6128,b2:c2:87:e4:22:98,Ziggo,-52,1,training,557
6129,fc:ec:da:1a:0a:e9,innovate,-69,1,training,557
6130,60:33:4b:e4:c5:69,Netwerk van Joost,-63,1,training,557
6131,84:9c:a6:90:1f:88,Nitro,-73,1,training,557
6132,fe:ec:da:1a:0a:e9,,-70,1,training,557
6133,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-82,1,training,557
6134,ae:22:15:23:8a:eb,Ziggo,-92,1,training,557
6135,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-53,1,training,558
6136,b2:c2:87:e4:22:98,Ziggo,-53,1,training,558
6137,fc:ec:da:1a:0a:e9,innovate,-70,1,training,558
6138,60:33:4b:e4:c5:69,Netwerk van Joost,-62,1,training,558
6139,84:9c:a6:90:1f:88,Nitro,-70,1,training,558
6140,fe:ec:da:1a:0a:e9,,-70,1,training,558
6141,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-82,1,training,558
6142,ae:22:15:23:8a:eb,Ziggo,-92,1,training,558
6143,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-61,1,training,559
6144,b2:c2:87:e4:22:98,Ziggo,-61,1,training,559
6145,fc:ec:da:1a:0a:e9,innovate,-70,1,training,559
6146,60:33:4b:e4:c5:69,Netwerk van Joost,-67,1,training,559
6147,84:9c:a6:90:1f:88,Nitro,-74,1,training,559
6148,fe:ec:da:1a:0a:e9,,-69,1,training,559
6149,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-77,1,training,559
6150,ae:22:15:23:8a:eb,Ziggo,-92,1,training,559
6151,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-40,4,training,560
6152,b2:c2:87:e4:22:98,Ziggo,-40,4,training,560
6153,fc:ec:da:1a:0a:e9,innovate,-60,4,training,560
6154,60:33:4b:e4:c5:69,Netwerk van Joost,-45,4,training,560
6155,84:9c:a6:90:1f:88,Nitro,-76,4,training,560
6156,fe:ec:da:1a:0a:e9,,-60,4,training,560
6157,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-78,4,training,560
6158,6a:02:98:05:a1:fd,Ziggo,-91,4,training,560
6159,48:d3:43:6c:63:b9,Ziggo9056710,-93,4,training,560
6160,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-41,4,training,561
6161,b2:c2:87:e4:22:98,Ziggo,-41,4,training,561
6162,fc:ec:da:1a:0a:e9,innovate,-61,4,training,561
6163,60:33:4b:e4:c5:69,Netwerk van Joost,-41,4,training,561
6164,84:9c:a6:90:1f:88,Nitro,-71,4,training,561
6165,fe:ec:da:1a:0a:e9,,-60,4,training,561
6166,6a:02:98:05:a1:fd,Ziggo,-91,4,training,561
6167,48:d3:43:6c:63:b9,Ziggo9056710,-93,4,training,561
6168,c8:0e:14:4a:ec:06,Casa del Vino,-88,4,training,561
6169,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-45,4,training,562
6170,b2:c2:87:e4:22:98,Ziggo,-45,4,training,562
6171,fc:ec:da:1a:0a:e9,innovate,-59,4,training,562
6172,60:33:4b:e4:c5:69,Netwerk van Joost,-41,4,training,562
6173,84:9c:a6:90:1f:88,Nitro,-68,4,training,562
6174,fe:ec:da:1a:0a:e9,,-59,4,training,562
6175,6a:02:98:05:a1:fd,Ziggo,-91,4,training,562
6176,48:d3:43:6c:63:b9,Ziggo9056710,-93,4,training,562
6177,c8:0e:14:4a:ec:06,Casa del Vino,-87,4,training,562
6178,68:02:b8:05:c5:14,Partytime,-93,4,training,562
6179,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-43,4,training,563
